,age,balance,duration,campaign,previous,housing_le,loan_le,default_le,recent_pdays,deposit_le,entrepreneur,other,pink-collar,self-employed,technician,white-collar,married,single,secondary,tertiary,unknown,success,unknown_outcome
10047,50,0,125,4,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10048,34,2064,165,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10049,30,128,273,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10050,56,0,82,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10051,31,863,146,1,5,1,0,0,0.0038022813688212928,0,0,0,0,0,1,0,0,1,1,0,0,1,0
10052,51,50,178,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10053,33,187,168,3,1,1,0,0,0.003067484662576687,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10054,47,-614,118,2,0,1,0,1,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10055,46,841,158,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10056,44,206,78,1,1,1,0,0,0.0027397260273972603,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10057,51,984,353,4,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10058,39,201,148,4,0,0,1,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10059,41,585,60,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10060,33,8514,131,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10061,31,728,152,1,4,1,1,0,0.002840909090909091,0,0,0,0,0,0,1,1,0,1,0,0,0,0
10062,60,80,397,1,0,1,0,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10063,34,1246,88,3,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10064,58,818,283,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10065,36,1815,387,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,0,1,0,1
10066,42,0,351,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10067,44,210,111,2,0,0,1,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10068,31,71,740,2,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10069,51,1869,30,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10070,59,1040,733,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10071,33,920,111,1,1,0,0,0,0.009523809523809525,0,0,0,0,0,0,1,1,0,1,0,0,1,0
10072,47,668,230,6,2,1,0,0,0.002824858757062147,0,0,0,0,0,0,0,1,0,1,0,0,1,0
10073,43,36,61,1,1,0,0,0,0.0051813471502590676,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10074,44,-972,114,2,0,1,1,1,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10075,29,382,460,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10076,30,-170,130,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10077,43,5172,57,3,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,1,0,1
10078,53,1,190,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10079,46,922,296,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10080,41,3016,80,3,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10081,44,0,83,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10082,38,1101,43,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10083,43,3578,376,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10084,41,0,238,1,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10085,44,0,90,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10086,31,-190,299,3,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10087,59,185,283,1,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10088,30,156,174,9,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10089,35,503,57,2,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10090,57,485,79,2,2,0,0,0,0.0053475935828877,0,0,1,0,0,0,0,1,0,1,0,0,0,0
10091,53,392,70,1,1,1,0,0,0.004081632653061225,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10092,35,625,267,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10093,49,468,608,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10094,41,280,88,1,2,1,0,0,0.010526315789473684,0,0,0,0,0,0,1,1,0,1,0,0,1,0
10095,40,181,370,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10096,57,1401,91,22,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,1,0,1
10097,38,1349,100,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,1,0,1
10098,49,5737,417,2,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10099,38,1187,157,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10100,26,5231,222,2,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10101,34,3185,520,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10102,58,3228,58,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10103,30,80,185,2,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10104,52,2800,149,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10105,30,10,276,8,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10106,52,331,84,4,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10107,34,223,103,6,0,0,1,0,0.0001,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10108,33,0,174,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10109,34,35,76,1,2,1,0,0,0.014492753623188406,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10110,23,299,104,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10111,37,240,259,1,2,1,0,0,0.002702702702702703,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10112,59,3534,216,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,1,0,1
10113,42,223,92,6,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10114,50,-194,238,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10115,41,1545,183,2,0,0,1,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10116,34,440,445,2,2,1,0,0,0.002898550724637681,0,0,0,0,0,1,0,0,1,1,0,0,0,0
10117,57,2538,485,2,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10118,52,337,85,3,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,1,0,1
10119,61,-492,333,1,0,0,1,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,1,0,1
10120,31,53,97,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10121,27,91,157,6,37,0,0,0,0.010526315789473684,0,0,1,0,0,0,0,0,1,1,0,0,0,1
10122,48,316,560,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10123,27,3196,10,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,0,1,0,1
10124,37,2697,430,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10125,28,3,135,2,1,0,0,0,0.006756756756756757,0,0,1,0,0,0,0,0,1,0,1,0,0,1
10126,34,244,696,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10127,42,410,34,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,0,0,1,0,1
10128,39,159,177,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10129,30,6432,206,2,3,1,0,0,0.008403361344537815,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10130,35,-701,531,3,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10131,43,24,35,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10132,33,296,90,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10133,24,1,79,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10134,39,1965,65,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10135,27,501,370,4,0,0,1,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10136,50,3558,84,10,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10137,30,177,62,2,3,1,0,0,0.0030120481927710845,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10138,52,204,134,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10139,30,46,114,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10140,35,2047,66,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10141,36,810,296,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10142,39,1914,94,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10143,43,56831,243,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10144,43,386,242,1,4,0,0,0,0.010869565217391304,0,0,0,0,0,0,1,0,1,1,0,0,1,0
10145,46,469,75,1,10,1,0,0,0.003787878787878788,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10146,33,69,77,2,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10147,56,-124,374,5,0,1,0,0,0.0001,0,1,0,0,0,0,0,1,0,0,1,0,0,1
10148,60,600,99,6,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10149,48,3842,168,1,2,0,0,0,0.00819672131147541,0,0,0,0,0,0,1,1,0,0,1,0,1,0
10150,31,-720,112,2,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10151,36,1127,455,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10152,24,423,226,3,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,1,1,0,0,0,1
10153,27,-59,154,3,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10154,36,0,94,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10155,29,1489,430,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10156,42,0,277,4,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,1,0,0,0,1
10157,44,1451,80,7,15,1,0,0,0.0125,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10158,42,452,359,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10159,39,283,126,2,0,1,0,0,0.0001,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10160,45,16,59,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10161,36,973,293,1,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10162,34,1257,109,7,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10163,43,-1701,285,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10164,32,567,275,2,4,1,0,0,0.0029239766081871343,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10165,38,-1,188,4,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10166,29,3310,367,1,4,0,0,0,0.01098901098901099,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10167,28,115,78,4,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10168,33,321,227,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10169,43,71,180,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10170,42,759,97,1,3,0,0,0,0.005917159763313609,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10171,33,23,150,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10172,32,3297,99,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10173,42,578,44,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10174,42,4279,98,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10175,29,234,139,1,1,1,0,0,0.002898550724637681,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10176,27,1137,26,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10177,38,8669,5,3,6,1,0,0,0.006666666666666667,0,0,0,0,0,0,1,0,1,0,1,0,0,0
10178,45,488,90,11,0,1,0,0,0.0001,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10179,32,1077,200,1,4,0,0,0,0.001394700139470014,0,0,0,0,0,0,1,0,1,0,1,0,0,0
10180,33,4790,137,1,2,1,0,0,0.003676470588235294,0,0,0,0,0,1,0,1,0,1,0,0,0,0
10181,48,256,150,4,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10182,53,974,197,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10183,23,231,560,3,1,1,0,0,0.0027247956403269754,0,0,0,0,0,1,0,0,1,0,0,1,0,1
10184,41,196,488,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10185,41,2002,172,2,1,1,0,0,0.002857142857142857,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10186,50,218,388,2,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10187,28,1011,204,3,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10188,54,2761,771,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10189,38,92,118,3,0,1,1,0,0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10190,27,10005,163,3,2,1,0,0,0.0036900369003690036,0,0,0,0,1,0,0,1,0,0,1,0,0,0
10191,54,1168,150,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10192,28,168,128,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10193,32,1710,439,1,3,1,0,0,0.005714285714285714,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10194,39,207,78,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10195,29,18,206,3,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10196,46,306,289,5,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,0,1,0,1
10197,37,8,46,1,0,1,1,0,0.0001,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10198,30,-250,11,6,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10199,41,449,313,2,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10200,39,1654,264,6,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10201,38,714,225,3,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10202,55,1498,340,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10203,29,695,97,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10204,36,-15,341,3,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10205,60,14,781,4,3,1,1,0,0.0056179775280898875,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10206,43,-287,580,4,0,1,0,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10207,45,0,137,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10208,36,-978,62,3,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10209,53,0,407,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10210,41,20,333,1,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,1,0,0,0,1
10211,51,700,237,4,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10212,34,-58,157,2,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10213,29,841,217,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10214,35,951,220,2,0,1,0,0,0.0001,0,0,0,0,1,0,0,0,1,1,0,0,0,1
10215,40,-63,196,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10216,26,641,55,1,1,1,0,0,0.002717391304347826,0,0,1,0,0,0,0,0,1,0,1,0,0,0
10217,32,195,239,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10218,31,11,651,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10219,39,120,66,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10220,30,450,72,4,0,0,1,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10221,40,8379,52,6,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10222,32,206,205,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10223,46,1544,609,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10224,41,2990,62,3,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10225,35,866,147,1,0,1,0,0,0.0001,0,1,0,0,0,0,0,0,1,1,0,0,0,1
10226,40,1744,465,11,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,1,1,0,0,0,1
10227,58,-382,398,4,12,0,0,0,0.005291005291005291,0,0,0,0,0,0,1,1,0,1,0,0,1,0
10228,48,214,246,1,1,1,1,0,0.006172839506172839,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10229,37,147,416,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10230,59,81,140,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10231,33,202,377,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10232,36,1314,330,3,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10233,40,-60,250,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10234,53,0,176,1,5,1,0,0,0.003105590062111801,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10235,32,-331,130,3,0,1,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10236,32,1504,131,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10237,43,2363,229,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10238,30,773,29,1,0,1,1,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10239,31,941,213,4,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10240,35,2116,409,2,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,1,1,0,0,0,1
10241,39,-971,104,2,0,1,1,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10242,57,5,96,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10243,33,454,134,1,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10244,35,53,378,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10245,53,2578,299,4,2,0,0,0,0.009345794392523364,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10246,50,854,198,1,0,0,0,0,0.0001,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10247,46,16397,641,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10248,35,687,166,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10249,56,1894,189,1,0,1,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10250,54,0,330,1,3,1,1,0,0.005494505494505495,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10251,56,1150,107,1,3,0,1,0,0.008547008547008548,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10252,43,136,120,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10253,40,7313,241,2,1,1,0,0,0.005494505494505495,0,0,0,0,0,1,0,1,0,1,0,0,0,0
10254,38,-239,221,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10255,43,182,152,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10256,46,1590,59,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10257,29,-565,164,3,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10258,33,930,163,5,1,1,0,0,0.002785515320334262,0,0,0,0,0,1,0,0,1,1,0,0,0,0
10259,49,1091,47,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10260,53,640,321,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10261,54,767,42,2,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10262,33,480,272,1,1,1,0,0,0.003703703703703704,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10263,39,1363,294,3,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10264,38,446,386,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,0,1,0,1
10265,49,167,51,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10266,33,0,78,3,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10267,59,4196,10,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10268,35,725,219,7,1,1,0,0,0.007518796992481203,0,0,0,0,0,0,1,1,0,1,0,0,0,0
10269,40,1716,226,8,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10270,31,-45,246,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10271,35,410,67,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10272,42,-97,216,4,5,1,0,0,0.0036900369003690036,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10273,55,12159,142,2,2,1,0,0,0.005747126436781609,0,0,0,0,1,0,0,1,0,1,0,0,0,0
10274,33,395,122,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10275,31,969,95,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10276,30,86,45,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
10277,30,395,429,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10278,37,0,473,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10279,30,0,34,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10280,47,829,339,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
10281,41,-15,33,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
10282,44,135,262,3,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10283,59,1585,91,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10284,29,-910,260,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
10285,51,8806,131,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10286,32,43,173,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10287,36,136,38,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10288,30,1195,146,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10289,34,11219,112,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10290,42,2003,177,3,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10291,37,494,247,2,3,1,0,0,0.0037174721189591076,0,0,0,0,0,1,0,1,0,1,0,0,0,0
10292,42,419,88,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10293,31,-82,543,31,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,1,0,1
10294,34,64,76,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10295,32,14522,221,7,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10296,46,3455,566,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10297,32,1076,67,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10298,37,-261,259,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10299,39,309,94,14,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
10300,37,655,258,6,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10301,32,102,398,5,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10302,41,213,10,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10303,50,202,107,1,4,1,0,0,0.006756756756756757,0,0,0,0,1,0,0,1,0,0,1,0,0,0
10304,57,0,585,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,1,0,1
10305,37,22,28,2,5,1,0,0,0.0034602076124567475,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10306,56,179,47,2,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10307,37,4769,124,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
